"language","twitter.user/followersCount","twitter.user/friendsCount","lookup.general/linkPrefix","retweet.twitter.tweet/source","retweet.twitter.tweet/favourited","retweet.twitter.tweet/id","lookup.general/account","twitter.user/id","twitter.user/createdAt","twitter.user/description","twitter.tweet/latitude","twitter.tweet/text","twitter.tweet/inReplyToStatusID","lookup.facebook/pageLink","retweet.twitter.tweet/originalText","twitter.tweet/lang","retweet.twitter.tweet/truncated","twitter.tweet/mentionIds","twitter.tweet/longitude","lookup.general/extracted_from_file","crowdtangle.post/idNew","twitter.tweet/possiblySensitive","twitter.tweet/retweetCount","lookup.webcrawl.error/message","twitter.tweet/isQuote","lookup.general/postgresId","twitter.tweet/placeName","crowdtangle.post/message","twitter.user/isTranslator","retweet.twitter.tweet/urls","twitter.user/favouritesCount","random/boolean","twitter.tweet/quotedStatusId","twitter.tweet/mediaTypes","lookup.webcrawl/isSuccessful","retweet.twitter.tweet/inReplyToUserID","retweet.twitter.tweet/favouriteCount","platformPrefix","retweet.twitter.tweet/place","twitter.tweet/inReplyToScreenName","retweet.twitter.tweet/hashtags","retweet.twitter.tweet/mediaUrls","retweet.twitter.tweet/created","twitter.user/verified","twitter.tweet/contributors","retweet.twitter.tweet/mentions","twitter.user/contributorsEnabled","crowdtangle.post/date","crowdtangle.post/platformId","crowdtangle.post/allText","twitter.tweet/favourited","twitter.tweet/id","twitter.user/name","twitter.tweet/source","combined/text","retweet.twitter.tweet/latitude","retweet.twitter.tweet/inReplyToStatusID","lookup.general/link_or_handle","retweet.twitter.tweet/text","twitter.user/lang","retweet.twitter.tweet/mentionIds","twitter.tweet/originalText","twitter.tweet/truncated","retweet.twitter.tweet/lang","lookup.facebook/type","lookup.facebook/id","lookup.general/csvId","lookup.facebook/postId","retweet.twitter.tweet/longitude","twitter.user/statusesCount","twitter.user/url","twitter.user/geoEnabled","twitter.user/protectedTweets","retweet.twitter.tweet/retweetCount","combined/uniqueUserId-fb","retweet.twitter.tweet/possiblySensitive","combined/userHandle","retweet.twitter.tweet/isQuote","retweet.twitter.tweet/placeName","twitter.user/listedCount","lookup.extracted.account/platformId","lookup.general/langs","twitter.tweet/urls","retweet.twitter.tweet/mediaTypes","combined/createdDate","twitter.user/location","lookup.general/social_media_type","retweet.twitter.tweet/quotedStatusId","combined/uniqueUserId","lookup/found","twitter.tweet/favouriteCount","lookup.webcrawl/httpCode","postgresId","twitter.tweet/inReplyToUserID","twitter.tweet/place","retweet.twitter.tweet/inReplyToScreenName","twitter.tweet/hashtags","twitter.user/utcOffset","twitter.user/screenName","retweet.twitter.tweet/contributors","lookup.general/extracted_from_col","combined/uniqueUserId-tw","lookup.webcrawl/resolvedUrl","twitter.tweet/mediaUrls","twitter.tweet/created","twitter.user/timezone","twitter.tweet/mentions","lookup.general/name"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|201987907947951","","","","","124","","Para este año, el Festival de Medio Otoño, un importante festival tradicional chino cuya fecha cambia cada año según el calendario lunar chino, coincide con el Día Nacional de China, que es el primero de octubre.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-23T16:26:00.000Z","109380197208723_201987907947951","Para este año, el Festival de Medio Otoño, un importante festival tradicional chino cuya fecha cambia cada año según el calendario lunar chino, coincide con el Día Nacional de China, que es el primero de octubre. El escenario elegido este año para la Gala del Festival de Medio Otoño es la ciudad de Luoyang, la antigua capital de 13 dinastías de China.","","","","","Para este año, el Festival de Medio Otoño, un importante festival tradicional chino cuya fecha cambia cada año según el calendario lunar chino, coincide con el Día Nacional de China, que es el primero de octubre.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-23T16:26:00.000Z","","fb","","fb-109380197208723","true","","200","449","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|201986147948127","","","","","124","","¿Se atrevería a manejar en esta ruta ubicada en Chongqing, China? ¡Apenas hay espacio para pasar un carro a la misma vez!","","","","true","","","true","","","fb","","","","","","","","","","2020-09-22T20:15:44.000Z","109380197208723_201986147948127","¿Se atrevería a manejar en esta ruta ubicada en Chongqing, China? ¡Apenas hay espacio para pasar un carro a la misma vez! Chongqing is famous for being a mountainous city in China and, consequently, features a lot of cliff roads. These roads are extremely difficult to build, and are very rare in other parts of China. #ChinaView","","","","","¿Se atrevería a manejar en esta ruta ubicada en Chongqing, China? ¡Apenas hay espacio para pasar un carro a la misma vez!","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-22T20:15:44.000Z","","fb","","fb-109380197208723","true","","200","482","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaSV/","","","","","","","https://www.facebook.com/EmbajadaChinaSV","","","","","","ChinaSocialMedia20200928.xlsx","11445985|1485508094972414","","","","","127","","Las montañas Tianes son un gran sistema montañoso del Asia Central. Tiene su altura máxima en el Pico Jengish Chokusu de 7439 m. 🇨🇳⛰","","","","true","","","true","","","fb","","","","","","","","","","2020-09-22T16:37:25.000Z","1030566077133287_1485508094972414","Las montañas Tianes son un gran sistema montañoso del Asia Central. Tiene su altura máxima en el Pico Jengish Chokusu de 7439 m. 🇨🇳⛰","","","","","Las montañas Tianes son un gran sistema montañoso del Asia Central. Tiene su altura máxima en el Pico Jengish Chokusu de 7439 m. 🇨🇳⛰","","","link","","","","","","","PAGE","EmbajadaChinaSV","126","","","","","","","","true","","fb-EmbajadaChinaSV","","","","1030566077133287","['spanish', 'english', 'n/a']","","","2020-09-22T16:37:25.000Z","","fb","","fb-1030566077133287","true","","200","483","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaSV","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200864958060246","","","","","124","","¡China está lista a celebrar su Día Nacional el 1 de octubre! Estas flores se encuentran en la plaza de Tiananmen, centro de Beijing.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-21T16:45:59.000Z","109380197208723_200864958060246","¡China está lista a celebrar su Día Nacional el 1 de octubre! Estas flores se encuentran en la plaza de Tiananmen, centro de Beijing. Ready to be festive! Gorgeous flower beds in bright colors are placed at Tian’anmen Square in #Beijing to celebrate the upcoming National Day which is on Oct 1.","","","","","¡China está lista a celebrar su Día Nacional el 1 de octubre! Estas flores se encuentran en la plaza de Tiananmen, centro de Beijing.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-21T16:45:59.000Z","","fb","","fb-109380197208723","true","","200","515","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200864221393653","","","","","124","","¿Kung fu de abanico chino? Este video se lo mostrará.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-20T19:40:40.000Z","109380197208723_200864221393653","¿Kung fu de abanico chino? Este video se lo mostrará. El kung fu de abanico chino mezcla la suavidad y fuerza rigidez

El kung fu enfatiza tanto en la fuerza como en la suavidad. Esta disciplina china de abanico combina la elegancia del baile y la rigidez de las artes marciales, convirtiéndola en una nueva forma de ejercicio popular. 

Cada movimiento realizado es asombroso. El propósito principal de su creación es ejercitar el cuerpo y relajarse, logrando un equilibrio interno y externo. Vea como esta persona muestra sus acrobacias y habilidades con el abanico. #China #Kungfu

No te olvides de suscribirte a nuestra cuenta de YouTube: https://www.youtube.com/c/CGTNenEspa","","","","","¿Kung fu de abanico chino? Este video se lo mostrará.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-20T19:40:40.000Z","","fb","","fb-109380197208723","true","","200","521","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaSV/","","","","","","","https://www.facebook.com/EmbajadaChinaSV","","","","","","ChinaSocialMedia20200928.xlsx","11445985|1483091558547401","","","","","127","","La reserva natural Shennongjia yace entre los montes Daba y Wudang y el río Yangtsé, fue establecida por el gobierno provincial de Hubei en marzo de 1982. 🙌🏻🇨🇳","","","","true","","","true","","","fb","","","","","","","","","","2020-09-20T16:00:04.000Z","1030566077133287_1483091558547401","La reserva natural Shennongjia yace entre los montes Daba y Wudang y el río Yangtsé, fue establecida por el gobierno provincial de Hubei en marzo de 1982. 🙌🏻🇨🇳 SHENNONGJIA Embajada Embajaala de a Republica Popular China en Salvador","","","","","La reserva natural Shennongjia yace entre los montes Daba y Wudang y el río Yangtsé, fue establecida por el gobierno provincial de Hubei en marzo de 1982. 🙌🏻🇨🇳","","","link","","","","","","","PAGE","EmbajadaChinaSV","126","","","","","","","","true","","fb-EmbajadaChinaSV","","","","1030566077133287","['spanish', 'english', 'n/a']","","","2020-09-20T16:00:04.000Z","","fb","","fb-1030566077133287","true","","200","523","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaSV","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200882881391787","","","","","124","","#ViernesdeViaje Zhangye Danxia es un famoso parque nacional geológico de China. Danxia significa en chino ''nubes rosadas'', y es un tipo de relieve terrestre muy especial, destacado por los colores y formas hermosos que se ven en los montes. En 2010 el relieve Danxia fue declarado Patrimonio de la Humanidad de UNESCO.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-19T00:25:03.000Z","109380197208723_200882881391787","#ViernesdeViaje Zhangye Danxia es un famoso parque nacional geológico de China. Danxia significa en chino ''nubes rosadas'', y es un tipo de relieve terrestre muy especial, destacado por los colores y formas hermosos que se ven en los montes. En 2010 el relieve Danxia fue declarado Patrimonio de la Humanidad de UNESCO. Ma Embajada de la República Popular China en Costa Rica VIERNES de VIAJES EN CHINA","","","","","#ViernesdeViaje Zhangye Danxia es un famoso parque nacional geológico de China. Danxia significa en chino ''nubes rosadas'', y es un tipo de relieve terrestre muy especial, destacado por los colores y formas hermosos que se ven en los montes. En 2010 el relieve Danxia fue declarado Patrimonio de la Humanidad de UNESCO.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-19T00:25:03.000Z","","fb","","fb-109380197208723","true","","200","535","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaSV/","","","","","","","https://www.facebook.com/EmbajadaChinaSV","","","","","","ChinaSocialMedia20200928.xlsx","11445985|1482083255314898","","","","","127","","AVISO IMPORTANTE ⚠️ Del 1 al 6 de octubre se suspenderá la atención al público por parte de la Embajada de la República Popular China en El Salvador, reanudando el día 7 de octubre.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-18T20:32:46.000Z","1030566077133287_1482083255314898","AVISO IMPORTANTE ⚠️ Del 1 al 6 de octubre se suspenderá la atención al público por parte de la Embajada de la República Popular China en El Salvador, reanudando el día 7 de octubre. AVISO IMPORTANTE La Embajada de la República Popular China en El Salvador informa que suspenderá la atención al publico del jueves de octubre al martes 6 de octubre del presente año y se reanudará el miércoles 7 de octubre. En caso de emergencia, pueden llamar al +503 75198415. Embajada de la República Popular China en Salvador","","","","","AVISO IMPORTANTE ⚠️ Del 1 al 6 de octubre se suspenderá la atención al público por parte de la Embajada de la República Popular China en El Salvador, reanudando el día 7 de octubre.","","","link","","","","","","","PAGE","EmbajadaChinaSV","126","","","","","","","","true","","fb-EmbajadaChinaSV","","","","1030566077133287","['spanish', 'english', 'n/a']","","","2020-09-18T20:32:46.000Z","","fb","","fb-1030566077133287","true","","200","553","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaSV","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaSV/","","","","","","","https://www.facebook.com/EmbajadaChinaSV","","","","","","ChinaSocialMedia20200928.xlsx","11445985|1481291198727437","","","","","127","","Aviso de la Sección Consular de la Embajada de la República Popular China en El Salvador La Sección Consular de la Embajada de la República Popular China en El Salvador reabrirá parte de los trámites consulares desde esta fecha. Las medidas específicas son las siguientes: I. Por el momento, solo tramitaremos las solicitudes relacionadas a pasaportes, certificación y legalización. No se aceptarán las solicitudes de visa. II. Se realizarán estos trámites únicamente por cita, para lo cual debe solicitarlo al correo electrónico: oficinaconsularchn@gmail.com. III. La Embajada revisará las solicitudes una vez sean recibidas. IV. Luego de que cada solicitud sea revisada y aprobada por la Embajada, se enviará una respuesta vía correo electrónico en la que le indicaremos los documentos necesarios para continuar el trámite, por lo que el solicitante debe enviar dichos documentos escaneados al mismo correo. V. Si los documentos no tienen ningún problema, la Embajada avisará al solicitante la fecha y hora de su cita. VI. Los solicitantes de pasaportes (ciudadanos chinos) que tiene plan de viajar a China deben leer el aviso de la Embajada atentamente (http://sv.chineseembassy.org/exp/AVISO/t1815588.htm) y lo deben llevar impreso a la cita con los documentos pertinentes. VII. Los solicitantes deben acatar las medidas de protección y prevención para frenar la pandemia COVID-19. Usar siempre mascarilla, toma de temperatura antes de entrar al hotel y a la sala de espera y mantener la distancia social. Se prohíbe la entrada de personas con síntomas como fiebre o tos. Esta Embajada y su Sección Consular harán público el momento en el que vuelva a regir el horario normal, agradeciendo de antemano su atención y compresión. 17 de septiembre de 2020","","","","true","","","true","","","fb","","","","","","","","","","2020-09-18T00:49:01.000Z","1030566077133287_1481291198727437","Aviso de la Sección Consular de la Embajada de la República Popular China en El Salvador La Sección Consular de la Embajada de la República Popular China en El Salvador reabrirá parte de los trámites consulares desde esta fecha. Las medidas específicas son las siguientes: I. Por el momento, solo tramitaremos las solicitudes relacionadas a pasaportes, certificación y legalización. No se aceptarán las solicitudes de visa. II. Se realizarán estos trámites únicamente por cita, para lo cual debe solicitarlo al correo electrónico: oficinaconsularchn@gmail.com. III. La Embajada revisará las solicitudes una vez sean recibidas. IV. Luego de que cada solicitud sea revisada y aprobada por la Embajada, se enviará una respuesta vía correo electrónico en la que le indicaremos los documentos necesarios para continuar el trámite, por lo que el solicitante debe enviar dichos documentos escaneados al mismo correo. V. Si los documentos no tienen ningún problema, la Embajada avisará al solicitante la fecha y hora de su cita. VI. Los solicitantes de pasaportes (ciudadanos chinos) que tiene plan de viajar a China deben leer el aviso de la Embajada atentamente (http://sv.chineseembassy.org/exp/AVISO/t1815588.htm) y lo deben llevar impreso a la cita con los documentos pertinentes. VII. Los solicitantes deben acatar las medidas de protección y prevención para frenar la pandemia COVID-19. Usar siempre mascarilla, toma de temperatura antes de entrar al hotel y a la sala de espera y mantener la distancia social. Se prohíbe la entrada de personas con síntomas como fiebre o tos. Esta Embajada y su Sección Consular harán público el momento en el que vuelva a regir el horario normal, agradeciendo de antemano su atención y compresión. 17 de septiembre de 2020 De acuerdo con los requisitos de la Administración de Aviación Civil de China, la Administración General de Aduanas y el Ministerio de Relaciones Exteriores de China, la Embajada de la República Popular China en El Salvador informa que:","","","","","Aviso de la Sección Consular de la Embajada de la República Popular China en El Salvador La Sección Consular de la Embajada de la República Popular China en El Salvador reabrirá parte de los trámites consulares desde esta fecha. Las medidas específicas son las siguientes: I. Por el momento, solo tramitaremos las solicitudes relacionadas a pasaportes, certificación y legalización. No se aceptarán las solicitudes de visa. II. Se realizarán estos trámites únicamente por cita, para lo cual debe solicitarlo al correo electrónico: oficinaconsularchn@gmail.com. III. La Embajada revisará las solicitudes una vez sean recibidas. IV. Luego de que cada solicitud sea revisada y aprobada por la Embajada, se enviará una respuesta vía correo electrónico en la que le indicaremos los documentos necesarios para continuar el trámite, por lo que el solicitante debe enviar dichos documentos escaneados al mismo correo. V. Si los documentos no tienen ningún problema, la Embajada avisará al solicitante la fecha y hora de su cita. VI. Los solicitantes de pasaportes (ciudadanos chinos) que tiene plan de viajar a China deben leer el aviso de la Embajada atentamente (http://sv.chineseembassy.org/exp/AVISO/t1815588.htm) y lo deben llevar impreso a la cita con los documentos pertinentes. VII. Los solicitantes deben acatar las medidas de protección y prevención para frenar la pandemia COVID-19. Usar siempre mascarilla, toma de temperatura antes de entrar al hotel y a la sala de espera y mantener la distancia social. Se prohíbe la entrada de personas con síntomas como fiebre o tos. Esta Embajada y su Sección Consular harán público el momento en el que vuelva a regir el horario normal, agradeciendo de antemano su atención y compresión. 17 de septiembre de 2020","","","link","","","","","","","PAGE","EmbajadaChinaSV","126","","","","","","","","true","","fb-EmbajadaChinaSV","","","","1030566077133287","['spanish', 'english', 'n/a']","","","2020-09-18T00:49:01.000Z","","fb","","fb-1030566077133287","true","","200","578","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaSV","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200183988128343","","","","","124","","¿Los que visitaron Shanghai reconocen esta calle? Es la famosa calle peatonal Nanjing Road, la cual llega hasta el Bund, sitio icónico de la gran metropolis.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-17T20:15:46.000Z","109380197208723_200183988128343","¿Los que visitaron Shanghai reconocen esta calle? Es la famosa calle peatonal Nanjing Road, la cual llega hasta el Bund, sitio icónico de la gran metropolis. Famous commercial street of #Shanghai stretches to the Bund

Shanghai's Nanjing Road Walkway, dubbed China's No. 1 commercial street, was extended by around 500 meters to the Bund on Saturday.

Now people can walk directly from the People's Square to the Bund with no disturbance from road traffic.

The extension project started in December 2019 and continued during the past few months, despite the COVID-19 epidemic.

The extension of the legendary thoroughfare is one of Shanghai's moves to further revitalize consumption as the COVID-19 epidemic is waning, as well as a step forward towards a ""Better city, Better life"", a commitment from the city since the 2010 Shanghai World Expo.

""I think it's great for the city. The openness of space and connecting with the Bund is perfect, injecting even more energy and buzz,"" said George Wee, general manager of the Fairmont Peace Hotel, which stands at the crossing of the Nanjing Road and the Bund, and known as the ""Far East's No. 1 hotel"" in the 1930s.

Walking along the renovated East Nanjing Road Walkway, people now have a wider view of the Bund and Lujiazui, which is on the other side of the Huangpu River.

The Bund and the Nanjing Road have been iconic landmarks since Shanghai opened its port to foreign trade in the mid 19th century.

The road witnessed the history of the semi-colonial and semi-feudal society of old China, as well as the founding of the People's Republic of China. (Xinhua)","","","","","¿Los que visitaron Shanghai reconocen esta calle? Es la famosa calle peatonal Nanjing Road, la cual llega hasta el Bund, sitio icónico de la gran metropolis.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-17T20:15:46.000Z","","fb","","fb-109380197208723","true","","200","581","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200183434795065","","","","","124","","¿Granjera e influencer al mismo tiempo? Li Meng, con apenas 30 años de edad, tiene casi 1 millón de seguidores en las redes sociales chinas, en las cuales vende sus gallinas🐔.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-17T16:06:02.000Z","109380197208723_200183434795065","¿Granjera e influencer al mismo tiempo? Li Meng, con apenas 30 años de edad, tiene casi 1 millón de seguidores en las redes sociales chinas, en las cuales vende sus gallinas🐔. «Joven promociona las gallinas mediante transmisiones en vivo y se hizo influencer»

En lo profundo de las montañas de Qinling, en el centro de China, una joven llamada Li Meng, con apenas 30 años, vende gallinas de su propio corral a través de las transmisiones en vivo de internet, formato de venta súper popular hoy en día en el país asiático.

Debido al confinamiento por la pandemia, a Meng se le ocurrió crear su canal en la plataforma de transmisión para mostrar la crianza ecológica de las gallinas a su audiencia y vendérselas.

Ahora la joven emprendedora ha obtenido mucho éxito promocionando los productos autóctonos de las montañas e incluso se hizo una influencer con casi un millón de fans.","","","","","¿Granjera e influencer al mismo tiempo? Li Meng, con apenas 30 años de edad, tiene casi 1 millón de seguidores en las redes sociales chinas, en las cuales vende sus gallinas🐔.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-17T16:06:02.000Z","","fb","","fb-109380197208723","true","","200","585","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200185474794861","","","","","124","","#MiércolesdePalabrasClave El Gran Teatro Nacional de China se ubica en el centro de Beijing y fue construido en 2007. Con varios salones de múltiples funciones, tiene la capacidad de acoger hasta 6.500 personas y ha sido escena de numerosos óperas y conciertos a nivel nacional e internacional.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-17T00:25:00.000Z","109380197208723_200185474794861","#MiércolesdePalabrasClave El Gran Teatro Nacional de China se ubica en el centro de Beijing y fue construido en 2007. Con varios salones de múltiples funciones, tiene la capacidad de acoger hasta 6.500 personas y ha sido escena de numerosos óperas y conciertos a nivel nacional e internacional. Embajada de โล Republica Popular China en Costa Rica MIÉRCOLES de PALABRAS CLAVES 国家大剧院 Gran Teatro Nacional de China","","","","","#MiércolesdePalabrasClave El Gran Teatro Nacional de China se ubica en el centro de Beijing y fue construido en 2007. Con varios salones de múltiples funciones, tiene la capacidad de acoger hasta 6.500 personas y ha sido escena de numerosos óperas y conciertos a nivel nacional e internacional.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-17T00:25:00.000Z","","fb","","fb-109380197208723","true","","200","596","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200181578128584","","","","","124","","¿Sabe por qué Shanghai es conocida como la ""Capital Mágica"" de China? Conozca la historia en este video.","","","","true","","","true","","","fb","","","","","","","","","","2020-09-15T20:55:18.000Z","109380197208723_200181578128584","¿Sabe por qué Shanghai es conocida como la ""Capital Mágica"" de China? Conozca la historia en este video. Una investigación sobre la vida económica de China ha publicado recientemente una lista nacional sobre las 10 ciudades chinas con mayor percepción de felicidad. En este vídeo, nuestra comentarista Zhou Jiaogui les presentará la ciudad de Shanghai, que tiene un otro nombre como la Ciudad Mágica. #HoradeHablar #China #CulturaChina #EconomíaChina","","","","","¿Sabe por qué Shanghai es conocida como la ""Capital Mágica"" de China? Conozca la historia en este video.","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-15T20:55:18.000Z","","fb","","fb-109380197208723","true","","200","616","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|200172501462825","","","","","124","","¡Conozcan esta celebración hermosa en la provincia de Hunan! Se trata de hierro fundido, con técnica tradicional china. 🎆","","","","true","","","true","","","fb","","","","","","","","","","2020-09-15T16:15:35.000Z","109380197208723_200172501462825","¡Conozcan esta celebración hermosa en la provincia de Hunan! Se trata de hierro fundido, con técnica tradicional china. 🎆 Los artistas arrojan hierro fundido en el cielo como fuegos artificiales en Tongguan Kiln, en la provincia de Hunan, que es una habilidad y espectáculo único.","","","","","¡Conozcan esta celebración hermosa en la provincia de Hunan! Se trata de hierro fundido, con técnica tradicional china. 🎆","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-15T16:15:35.000Z","","fb","","fb-109380197208723","true","","200","621","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
"es","","","https://www.facebook.com/","","","","https://www.facebook.com/EmbajadaChinaCostaRica/","","","","","","","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","","ChinaSocialMedia20200928.xlsx","9867877|199268524886556","","","","","124","","¡Este es el puente más alto del mundo, midiendo más de 500 metros hasta el suelo! Se ubica entre las provincias de Yunnan y Guizhou, en zonas muy remotas. ¿Tendrá miedo a manejar sobre ella?","","","","true","","","true","","","fb","","","","","","","","","","2020-09-14T20:46:14.000Z","109380197208723_199268524886556","¡Este es el puente más alto del mundo, midiendo más de 500 metros hasta el suelo! Se ubica entre las provincias de Yunnan y Guizhou, en zonas muy remotas. ¿Tendrá miedo a manejar sobre ella? A magnificent mountain overpass branded as the #highest bridge in the world: Beipanjiang Bridge is built at over 1,850 feet high, linking two of #China most remote provinces, Yunnan and Guizhou","","","","","¡Este es el puente más alto del mundo, midiendo más de 500 metros hasta el suelo! Se ubica entre las provincias de Yunnan y Guizhou, en zonas muy remotas. ¿Tendrá miedo a manejar sobre ella?","","","link","","","","","","","PAGE","EmbajadaChinaCostaRica","123","","","","","","","","true","","fb-EmbajadaChinaCostaRica","","","","109380197208723","['english', 'n/a', 'n/a']","","","2020-09-14T20:46:14.000Z","","fb","","fb-109380197208723","true","","200","631","","","","","","","","Main Facebook Page Link","false","https://www.facebook.com/EmbajadaChinaCostaRica","","","","","chinese_embassy_facebook_page_link"
