"language","twitter.user/followersCount","twitter.user/friendsCount","lookup.general/linkPrefix","retweet.twitter.tweet/source","retweet.twitter.tweet/favourited","retweet.twitter.tweet/id","lookup.general/account","twitter.user/id","twitter.user/createdAt","twitter.user/description","twitter.tweet/latitude","twitter.tweet/text","twitter.tweet/inReplyToStatusID","lookup.facebook/pageLink","retweet.twitter.tweet/originalText","twitter.tweet/lang","retweet.twitter.tweet/truncated","twitter.tweet/mentionIds","twitter.tweet/longitude","lookup.general/extracted_from_file","crowdtangle.post/idNew","twitter.tweet/possiblySensitive","twitter.tweet/retweetCount","lookup.webcrawl.error/message","twitter.tweet/isQuote","lookup.general/postgresId","twitter.tweet/placeName","crowdtangle.post/message","twitter.user/isTranslator","retweet.twitter.tweet/urls","twitter.user/favouritesCount","random/boolean","twitter.tweet/quotedStatusId","twitter.tweet/mediaTypes","lookup.webcrawl/isSuccessful","retweet.twitter.tweet/inReplyToUserID","retweet.twitter.tweet/favouriteCount","platformPrefix","retweet.twitter.tweet/place","twitter.tweet/inReplyToScreenName","retweet.twitter.tweet/hashtags","retweet.twitter.tweet/mediaUrls","retweet.twitter.tweet/created","twitter.user/verified","twitter.tweet/contributors","retweet.twitter.tweet/mentions","twitter.user/contributorsEnabled","crowdtangle.post/date","crowdtangle.post/platformId","crowdtangle.post/allText","twitter.tweet/favourited","twitter.tweet/id","twitter.user/name","twitter.tweet/source","combined/text","retweet.twitter.tweet/latitude","retweet.twitter.tweet/inReplyToStatusID","lookup.general/link_or_handle","retweet.twitter.tweet/text","twitter.user/lang","retweet.twitter.tweet/mentionIds","twitter.tweet/originalText","twitter.tweet/truncated","retweet.twitter.tweet/lang","lookup.facebook/type","lookup.facebook/id","lookup.general/csvId","lookup.facebook/postId","retweet.twitter.tweet/longitude","twitter.user/statusesCount","twitter.user/url","twitter.user/geoEnabled","twitter.user/protectedTweets","retweet.twitter.tweet/retweetCount","combined/uniqueUserId-fb","retweet.twitter.tweet/possiblySensitive","combined/userHandle","retweet.twitter.tweet/isQuote","retweet.twitter.tweet/placeName","twitter.user/listedCount","lookup.extracted.account/platformId","lookup.general/langs","twitter.tweet/urls","retweet.twitter.tweet/mediaTypes","combined/createdDate","twitter.user/location","lookup.general/social_media_type","retweet.twitter.tweet/quotedStatusId","combined/uniqueUserId","lookup/found","twitter.tweet/favouriteCount","lookup.webcrawl/httpCode","postgresId","twitter.tweet/inReplyToUserID","twitter.tweet/place","retweet.twitter.tweet/inReplyToScreenName","twitter.tweet/hashtags","twitter.user/utcOffset","twitter.user/screenName","retweet.twitter.tweet/contributors","lookup.general/extracted_from_col","combined/uniqueUserId-tw","lookup.webcrawl/resolvedUrl","twitter.tweet/mediaUrls","twitter.tweet/created","twitter.user/timezone","twitter.tweet/mentions","lookup.general/name"
"en","782","531","","","","","","1670671752","2013-08-14T14:54:28.000Z","We are an academic department of Goldsmiths, University of London. We explore all facets of Chinese culture from language to dance, music and martial arts.","","12pm today RHB Great Hall: #ChineseNewYear Tai Chi + Chinese Classical Dance open class, performances, Tea Ceremony https://t.co/0Tvc0T93tc","","","","en","","","","","","false","0","","false","","","","false","","216","true","","","","","","tw","","","","","","false","","","false","","","","false","701722227344072708","Goldsmiths Confucius Institute","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","12pm today RHB Great Hall: #ChineseNewYear Tai Chi + Chinese Classical Dance open class, performances, Tea Ceremony https://t.co/0Tvc0T93tc","","","","","","","","false","","","","","","","452","http://t.co/XzNRChor1T","true","false","","false","","tw-GoldsmithsCI","","","14","","","[http://www.gold.ac.uk/calendar/?id=9661]","","2016-02-22T10:56:31.000Z","London","","","tw-1670671752","","0","","60","","","","[ChineseNewYear]","-1","GoldsmithsCI","","","true","","","2016-02-22T10:56:31.000Z","","",""
"en","192","184","","","","","","4830646103","2016-01-20T20:00:27.000Z","Teaching and engaging students, faculty, and the community in Mandarin and Chinese culture. NJCU, Professional Studies Building, Suite 414. RSVP.","","#College #Credit for #Chinese #Classes! Hosted by #ConfuciusInstitute @#NJCU Sch.of Business $10/class sign up here: https://t.co/e2Vs8REj1f","","","","en","","","","","","false","0","","false","","","","false","","409","true","","","","","","tw","","","","","","false","","","false","","","","false","703312532619001859","Confucius Institute","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","#College #Credit for #Chinese #Classes! Hosted by #ConfuciusInstitute @#NJCU Sch.of Business $10/class sign up here: https://t.co/e2Vs8REj1f","","","","","","","","false","","","","","","","1505","https://t.co/BkkfTQEU5B","true","false","","false","","tw-ConfuciusNJCU","","","11","","","[http://ow.ly/YIkvA]","","2016-02-26T20:15:49.000Z","New Jersey City University","","","tw-4830646103","","0","","61","","","","[College, Credit, Chinese, Classes, ConfuciusInstitute, NJCU]","-1","ConfuciusNJCU","","","true","","","2016-02-26T20:15:49.000Z","","",""
"en","12606222","64","","","","","","487118986","2012-02-09T01:10:18.000Z","We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias","","NASA discovers water on sunlit surface of moon for first time (Photo credit: NASA) https://t.co/FH9FmwXlCz https://t.co/ayQ9KVgdIe","","","","en","","","","","","false","22","","false","","","","false","","0","true","","[photo]","","","","tw","","","","","","true","","","false","","","","false","1320816069473230848","China Xinhua News","<a href=""http://static.cms.xinhua-news.cn/sm/twitterxinhuanewsagency/"" rel=""nofollow"">China Xinhua News</a>","NASA discovers water on sunlit surface of moon for first time (Photo credit: NASA) https://t.co/FH9FmwXlCz https://t.co/ayQ9KVgdIe","","","","","","","","false","","","","","","","183519","","true","false","","false","","tw-XHNews","","","13675","","","[http://xhne.ws/tZiSX]","","2020-10-26T19:54:25.000Z","Headquartered in Beijing, PRC","","","tw-487118986","","60","","62","","","","","-1","XHNews","","","true","","[http://pbs.twimg.com/media/ElR7NrWVkAAyx4u.jpg]","2020-10-26T19:54:25.000Z","","",""
"en","4364671","539","","","","","","87775422","2009-11-05T20:30:10.000Z","Start a conversation as we share news and analysis from #China and beyond.","","The third China International Import Expo, to be held in Shanghai on Nov 5-10, is expected to bring more opportunities from #China for world economic development. #CIIE 
https://t.co/jqtFF0AcV6","","","","en","","","","","","false","2","","false","","","","false","","737","true","","","","","","tw","","","","","","true","","","false","","","","false","1320832577633017856","China Daily","<a href=""https://cloud.onesight.com/"" rel=""nofollow"">OSdata</a>","The third China International Import Expo, to be held in Shanghai on Nov 5-10, is expected to bring more opportunities from #China for world economic development. #CIIE 
https://t.co/jqtFF0AcV6","","","","","","","","false","","","","","","","136545","","false","false","","false","","tw-ChinaDaily","","","6579","","","[http://www.chinadaily.com.cn/a/202010/26/WS5f966fb2a31024ad0ba80f46.html]","","2020-10-26T21:00:01.000Z","Beijing, China","","","tw-87775422","","8","","63","","","","[China, CIIE]","-1","ChinaDaily","","","true","","","2020-10-26T21:00:01.000Z","","",""
"en","192","184","","","","","","4830646103","2016-01-20T20:00:27.000Z","Teaching and engaging students, faculty, and the community in Mandarin and Chinese culture. NJCU, Professional Studies Building, Suite 414. RSVP.","","@JC_Gov #Chinese#class @#ConfuciusInstitute @NJCU #free: student/staff/faculty $10/class: community RSVP below. https://t.co/n0QOpNqCnv","-1","","","en","","[987604963, 114634586]","","","","false","0","","false","","","","false","","409","true","","[photo]","","","","tw","","JerseyCity","","","","false","","","false","","","","false","714584185369968640","Confucius Institute","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@JC_Gov #Chinese#class @#ConfuciusInstitute @NJCU #free: student/staff/faculty $10/class: community RSVP below. https://t.co/n0QOpNqCnv","","","","","","","","false","","","","","","","1505","https://t.co/BkkfTQEU5B","true","false","","false","","tw-ConfuciusNJCU","","","11","","","","","2016-03-28T22:45:20.000Z","New Jersey City University","","","tw-4830646103","","0","","64","301757072","","","[ConfuciusInstitute, free]","-1","ConfuciusNJCU","","","true","","[http://pbs.twimg.com/media/Ceq2h7OW8AEXGaV.jpg]","2016-03-28T22:45:20.000Z","","[jc_Gov, NJCU]",""
"en","840","273","","","","","","789463110","2012-08-29T14:33:34.000Z","The Confucius Institute for Business at SUNY (CIB) is the destination for people and companies currently or seeking to be engaged with the China business world.","","I am attending https://t.co/mqvMvI68P4","","","","en","","","","","","false","1","","false","","","","false","","39","true","","","","","","tw","","","","","","false","","","false","","","","false","724966011082956800","Confucius Institute","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I am attending https://t.co/mqvMvI68P4","","","","","","","","false","","","","","","","1750","http://t.co/V8s5s844fP","false","false","","false","","tw-confuciusbiz","","","16","","","[https://www.eventbrite.com/e/may-4-chinese-business-series-chinese-e-commerce-and-technology-tickets-24782599422?ref=estw]","","2016-04-26T14:19:00.000Z","New York, NY","","","tw-789463110","","0","","65","","","","","-1","confuciusbiz","","","true","","","2016-04-26T14:19:00.000Z","","",""
"en","10883","321","","","","","","303919573","2011-05-23T16:49:38.000Z","Visit https://t.co/R59h0TfyQ8 to subscribe our China Daily European Weekly and China Daily UK edition.😄","","Chairman's Statement of the 19th ASEAN-China Summit to Commemorate the 25th Anniversary of ASEAN-China Dialog... https://t.co/CJDFSHFTcc","","","","en","","","","","","false","0","","false","","","","false","","38","true","","","","","","tw","","","","","","true","","","false","","","","false","773511790701404161","China Daily Europe","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Chairman's Statement of the 19th ASEAN-China Summit to Commemorate the 25th Anniversary of ASEAN-China Dialog... https://t.co/CJDFSHFTcc","","","","","","","","false","","","","","","","123999","http://t.co/Ga0bn32Rtp","true","false","","false","","tw-ChinaDailyEU","","","385","","","[http://bit.ly/2cAZZhX]","","2016-09-07T13:22:36.000Z","London","","","tw-303919573","","0","","66","","","","","-1","ChinaDailyEU","","","true","","","2016-09-07T13:22:36.000Z","","",""
"en","1549","636","","","","","","2166586458","2013-10-31T12:55:04.000Z","Promotes the understanding of Chinese language & culture in the UK,  with a business focus on helping companies communicate effectively with Chinese customers.","","Look who else is here! Meet @HydeParkPH  right by our stall. Our event on Sat is the perfect time to see the cinema! https://t.co/C70aibBZZB","","","","en","","[164276174]","","","","false","0","","false","","","","false","","1120","true","","[photo, photo, photo]","","","","tw","","","","","","false","","","false","","","","false","778160887483990016","Leeds Confucius","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Look who else is here! Meet @HydeParkPH  right by our stall. Our event on Sat is the perfect time to see the cinema! https://t.co/C70aibBZZB","","","","","","","","false","","","","","","","6425","https://t.co/PKcazPm7a5","true","false","","false","","tw-LeedsConfucius","","","44","","","","","2016-09-20T09:16:27.000Z","University of Leeds","","","tw-2166586458","","3","","67","","","","","-1","LeedsConfucius","","","true","","[http://pbs.twimg.com/media/CsyVFwRXEAAQMTD.jpg, http://pbs.twimg.com/media/CsyVG9_WAAAAbhJ.jpg, http://pbs.twimg.com/media/CsyVKBbXYAAjPn-.jpg]","2016-09-20T09:16:27.000Z","","[HydeParkPH]",""
"en","309","166","","","","","","2777742259","2014-08-29T03:39:44.000Z","Established in April 2010, the Confucius Institute of Western Kentucky brings Chinese culture and language to Kentucky.","","September 24-25, Confucius Institute at Western Kentucky University saw the wonderful teachers' Professional... https://t.co/pEQOANwozs","","","","en","","","","","","false","0","","false","","","","false","","40","true","","","","","","tw","","","","","","false","","","false","","","","false","780522593468252160","Confucius Institute","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","September 24-25, Confucius Institute at Western Kentucky University saw the wonderful teachers' Professional... https://t.co/pEQOANwozs","","","","","","","","false","","","","","","","251","","false","false","","false","","tw-WKYConfucius","","","4","","","[http://fb.me/7eUFQ9CJ8]","","2016-09-26T21:41:02.000Z","Bowling Green, Kentucky","","","tw-2777742259","","0","","68","","","","","-1","WKYConfucius","","","true","","","2016-09-26T21:41:02.000Z","","",""
"en","10883","321","","","","","","303919573","2011-05-23T16:49:38.000Z","Visit https://t.co/R59h0TfyQ8 to subscribe our China Daily European Weekly and China Daily UK edition.😄","","Chinese naval fleet visits Malaysia to enhance military ties: A Chinese naval fleet arrived at the Malaysian p...","","","","en","","","","","","false","0","","false","","","","false","","38","true","","","","","","tw","","","","","","true","","","false","","","","false","784390277230231552","China Daily Europe","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Chinese naval fleet visits Malaysia to enhance military ties: A Chinese naval fleet arrived at the Malaysian p...","","","","","","","","false","","","","","","","123999","http://t.co/Ga0bn32Rtp","true","false","","false","","tw-ChinaDailyEU","","","385","","","","","2016-10-07T13:49:50.000Z","London","","","tw-303919573","","0","","69","","","","","-1","ChinaDailyEU","","","true","","","2016-10-07T13:49:50.000Z","","",""
"en","10883","321","","","","","","303919573","2011-05-23T16:49:38.000Z","Visit https://t.co/R59h0TfyQ8 to subscribe our China Daily European Weekly and China Daily UK edition.😄","","Pogba strike leads France to victory in Amsterdam: France booked a 1-0 victory against the Netherlands in 201... https://t.co/e4iAqAX2ko","","","","en","","","","","","false","0","","false","","","","false","","38","true","","","","","","tw","","","","","","true","","","false","","","","false","785667036802224128","China Daily Europe","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Pogba strike leads France to victory in Amsterdam: France booked a 1-0 victory against the Netherlands in 201... https://t.co/e4iAqAX2ko","","","","","","","","false","","","","","","","123999","http://t.co/Ga0bn32Rtp","true","false","","false","","tw-ChinaDailyEU","","","385","","","[http://bit.ly/2dLEwoo]","","2016-10-11T02:23:13.000Z","London","","","tw-303919573","","0","","70","","","","","-1","ChinaDailyEU","","","true","","","2016-10-11T02:23:13.000Z","","",""
"en","10883","321","","","","","","303919573","2011-05-23T16:49:38.000Z","Visit https://t.co/R59h0TfyQ8 to subscribe our China Daily European Weekly and China Daily UK edition.😄","","Geely set to unveil mid-tier brand: Chinese billionaire Li Shufu will test whether there's room for another g... https://t.co/UmPXiWt6yS","","","","en","","","","","","false","0","","false","","","","false","","38","true","","","","","","tw","","","","","","true","","","false","","","","false","787116765331525632","China Daily Europe","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Geely set to unveil mid-tier brand: Chinese billionaire Li Shufu will test whether there's room for another g... https://t.co/UmPXiWt6yS","","","","","","","","false","","","","","","","123999","http://t.co/Ga0bn32Rtp","true","false","","false","","tw-ChinaDailyEU","","","385","","","[http://bit.ly/2efrxca]","","2016-10-15T02:23:55.000Z","London","","","tw-303919573","","0","","71","","","","","-1","ChinaDailyEU","","","true","","","2016-10-15T02:23:55.000Z","","",""
"en","10883","321","","","","","","303919573","2011-05-23T16:49:38.000Z","Visit https://t.co/R59h0TfyQ8 to subscribe our China Daily European Weekly and China Daily UK edition.😄","","Fizz gets a premium touch: While the spending power of consumers has been increasing, the volume of beer cons... https://t.co/4AIIENnrK5","","","","en","","","","","","false","0","","false","","","","false","","38","true","","","","","","tw","","","","","","true","","","false","","","","false","787825981289476096","China Daily Europe","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Fizz gets a premium touch: While the spending power of consumers has been increasing, the volume of beer cons... https://t.co/4AIIENnrK5","","","","","","","","false","","","","","","","123999","http://t.co/Ga0bn32Rtp","true","false","","false","","tw-ChinaDailyEU","","","385","","","[http://bit.ly/2elQa8m]","","2016-10-17T01:22:05.000Z","London","","","tw-303919573","","0","","72","","","","","-1","ChinaDailyEU","","","true","","","2016-10-17T01:22:05.000Z","","",""
"en","1612","639","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","788018715573059584","","312054712","2011-06-06T14:19:28.000Z","The Confucius Institute at Manchester University, UK. We teach Mandarin classes and host free Chinese cultural events; workshops, film screenings and more","","On our blog, MLF Digital Reporter @tworamona enjoys a trip through China's history with novelist @SusanKBarker: https://t.co/7pdxexSic0 https://t.co/qezaQzGOhS","","","","en","false","[63077885]","","","","false","5","","false","","","","false","[http://bit.ly/2enzZax]","1878","true","","","","","5","tw","","","","[http://pbs.twimg.com/media/Cu-ad1YWcAAlkP4.jpg]","2016-10-17T14:07:57.000Z","false","","[SusanKBarker]","false","","","","false","788072574907449344","Manchester Confucius Institute","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","On our blog, MLF Digital Reporter @tworamona enjoys a trip through China's history with novelist @SusanKBarker: https://t.co/7pdxexSic0 https://t.co/qezaQzGOhS","","","","On our blog, MLF Digital Reporter @tworamona enjoys a trip through China's history with novelist @SusanKBarker: https://t.co/7pdxexSic0 https://t.co/qezaQzGOhS","","[2222288472]","RT @McrLitFest: On our blog, MLF Digital Reporter @tworamona enjoys a trip through China's history with novelist @SusanKBarker: https://t.c…","false","en","","","","","","1551","http://t.co/9Y4vvHddOw","true","false","5","false","false","tw-ConfuciusMCR","false","","35","","","","[photo]","2016-10-17T17:41:58.000Z","Manchester, UK","","","tw-312054712","","0","","73","","","","","-1","ConfuciusMCR","","","true","","","2016-10-17T17:41:58.000Z","","[McrLitFest]",""
"en","10883","321","","","","","","303919573","2011-05-23T16:49:38.000Z","Visit https://t.co/R59h0TfyQ8 to subscribe our China Daily European Weekly and China Daily UK edition.😄","","Do you wear long johns in the winter?: Many Chinese people wear long johns to keep them warm during winter. I... https://t.co/KCL7JpAOc8","","","","en","","","","","","false","0","","false","","","","false","","38","true","","","","","","tw","","","","","","true","","","false","","","","false","789656083707015169","China Daily Europe","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Do you wear long johns in the winter?: Many Chinese people wear long johns to keep them warm during winter. I... https://t.co/KCL7JpAOc8","","","","","","","","false","","","","","","","123999","http://t.co/Ga0bn32Rtp","true","false","","false","","tw-ChinaDailyEU","","","385","","","[http://bit.ly/2erdyW9]","","2016-10-22T02:34:16.000Z","London","","","tw-303919573","","1","","74","","","","","-1","ChinaDailyEU","","","true","","","2016-10-22T02:34:16.000Z","","",""
"en","1612","639","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","false","790476767261782016","","312054712","2011-06-06T14:19:28.000Z","The Confucius Institute at Manchester University, UK. We teach Mandarin classes and host free Chinese cultural events; workshops, film screenings and more","","TODAY, 1pm, FREE talk on Chinese Gardens: History, Design and Meanings with @ConfuciusMCR. Takes place @McrMuseum https://t.co/eWRqdpenrM https://t.co/kIXq9dgvWR","","","","en","false","[819663631, 312054712, 20631142]","","","","false","2","","false","","","","false","[http://ow.ly/qn3X305sLK2]","1878","true","","","","","3","tw","","","","[http://pbs.twimg.com/media/CvhWbZbW8AEkSZy.jpg]","2016-10-24T08:55:22.000Z","false","","[ConfuciusMCR, McrMuseum]","false","","","","false","790482508727062528","Manchester Confucius Institute","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TODAY, 1pm, FREE talk on Chinese Gardens: History, Design and Meanings with @ConfuciusMCR. Takes place @McrMuseum https://t.co/eWRqdpenrM https://t.co/kIXq9dgvWR","","","","TODAY, 1pm, FREE talk on Chinese Gardens: History, Design and Meanings with @ConfuciusMCR. Takes place @McrMuseum https://t.co/eWRqdpenrM https://t.co/kIXq9dgvWR","","[312054712, 20631142]","RT @UoMSALC: TODAY, 1pm, FREE talk on Chinese Gardens: History, Design and Meanings with @ConfuciusMCR. Takes place @McrMuseum https://t.co…","false","en","","","","","","1551","http://t.co/9Y4vvHddOw","true","false","2","false","false","tw-ConfuciusMCR","false","","35","","","","[photo]","2016-10-24T09:18:11.000Z","Manchester, UK","","","tw-312054712","","0","","75","","","","","-1","ConfuciusMCR","","","true","","","2016-10-24T09:18:11.000Z","","[UoMSALC, ConfuciusMCR, McrMuseum]",""
"en","574","767","","","","","","4782754515","2016-01-12T09:20:25.000Z","A vibrant celebration of Chinese language and culture for all, providing students, staff and the public with a taste of Chinese life. 

Email us: ci@dmu.ac.uk","","We are expected your creative ideas! If you want to become an event organiser, just come to CI and have talk with us! Or email: CI@dmu.ac.uk https://t.co/89DVvKsOPt","","","","en","","","","","","false","0","","false","","","","false","","4955","true","","[photo, photo, photo, photo]","","","","tw","","","","","","false","","","false","","","","false","795992427295285249","DMU Confucius Institute","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are expected your creative ideas! If you want to become an event organiser, just come to CI and have talk with us! Or email: CI@dmu.ac.uk https://t.co/89DVvKsOPt","","","","","","","","false","","","","","","","947","https://t.co/CBKR4aMgEu","true","false","","false","","tw-DMU_CI","","","6","","","","","2016-11-08T14:12:38.000Z","Leicester, England","","","tw-4782754515","","2","","76","","","","","-1","DMU_CI","","","true","","[http://pbs.twimg.com/media/Cwvu4Z3XgAAChqU.jpg, http://pbs.twimg.com/media/Cwvu4Z5W8AESZKw.jpg, http://pbs.twimg.com/media/Cwvu4bUWQAAzK0o.jpg, http://pbs.twimg.com/media/Cwvu4i1WIAE3ydG.jpg]","2016-11-08T14:12:38.000Z","","",""
"en","507","476","","","","","","737921406042791936","2016-06-01T08:19:08.000Z","Here at the Confucius Institute at University of Hull, we offer Chinese language and culture programmes for all. Contact us for more details: 📧 ciuh@hull.ac.uk","","Got any plans tonight? No? We've got something for you. Come and enjoy a Chinese film, Riding alone for thousands of miles, @ Dennison @6pm https://t.co/Xne4gBapQK","","","","en","","[1507235672]","","","","false","1","","false","","","","false","","1929","true","","[photo]","","","","tw","","","","","","false","","","false","","","","false","803961462515519488","Hull Confucius Inst.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Got any plans tonight? No? We've got something for you. Come and enjoy a Chinese film, Riding alone for thousands of miles, @ Dennison @6pm https://t.co/Xne4gBapQK","","","","","","","","false","","","","","","","1137","https://t.co/aPYjyhNvGD","false","false","","false","","tw-HullConfucius","","","10","","","","","2016-11-30T13:58:44.000Z","Hull, England","","","tw-737921406042791936","","1","","77","","","","","-1","HullConfucius","","","true","","[http://pbs.twimg.com/media/Cyg-YcZW8AEGVTK.jpg]","2016-11-30T13:58:44.000Z","","[6pm]",""
"en","1373","533","","","","","","304314830","2011-05-24T09:23:35.000Z","IOE CI is the world's first schools-based Confucius Institute, supporting the teaching and learning of Chinese in schools across England.","","https://t.co/UnZ3FRNAbI

What languages do you think schools schould teach?","","","","en","","","","","","false","0","","false","","","","false","","738","true","","","","","","tw","","","","","","false","","","false","","","","false","804353757555392514","UCL IOE CI","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/UnZ3FRNAbI

What languages do you think schools schould teach?","","","","","","","","false","","","","","","","1795","http://t.co/GlLqoiis9X","true","false","","false","","tw-UCL_IOE_CI","","","25","","","[https://www.theguardian.com/commentisfree/2016/dec/01/arabic-polish-dutch-your-views-on-the-languages-schools-should-teach]","","2016-12-01T15:57:34.000Z","UCL Institute of Education, UK","","","tw-304314830","","1","","78","","","","","-1","UCL_IOE_CI","","","true","","","2016-12-01T15:57:34.000Z","","",""
"en","840","273","","","","","","789463110","2012-08-29T14:33:34.000Z","The Confucius Institute for Business at SUNY (CIB) is the destination for people and companies currently or seeking to be engaged with the China business world.","","Meet the king of Chinese tourism shopping in NYC https://t.co/m4nPwBdX9Q","","","","en","","","","","","false","0","","false","","","","false","","39","true","","","","","","tw","","","","","","false","","","false","","","","false","808403608622473218","Confucius Institute","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Meet the king of Chinese tourism shopping in NYC https://t.co/m4nPwBdX9Q","","","","","","","","false","","","","","","","1750","http://t.co/V8s5s844fP","false","false","","false","","tw-confuciusbiz","","","16","","","[http://ow.ly/dWZN3073i3H]","","2016-12-12T20:10:14.000Z","New York, NY","","","tw-789463110","","0","","79","","","","","-1","confuciusbiz","","","true","","","2016-12-12T20:10:14.000Z","","",""
"en","507","476","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","808989920018591745","","737921406042791936","2016-06-01T08:19:08.000Z","Here at the Confucius Institute at University of Hull, we offer Chinese language and culture programmes for all. Contact us for more details: 📧 ciuh@hull.ac.uk","","Ever thought of learning Chinese? Well how about singing it! 🎼

Sound like your kind of challenge? Contact @HullConfucius or ciuh@hull.ac.uk https://t.co/uzSxkuIxRc","","","","en","false","[59761280, 737921406042791936]","","","","false","2","","false","","","","false","","1929","true","","","","","3","tw","","","","[http://pbs.twimg.com/media/CzoN0XBWgAAWpR2.jpg]","2016-12-14T11:00:01.000Z","false","","[HullConfucius]","false","","","","false","808997497318342656","Hull Confucius Inst.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ever thought of learning Chinese? Well how about singing it! 🎼

Sound like your kind of challenge? Contact @HullConfucius or ciuh@hull.ac.uk https://t.co/uzSxkuIxRc","","","","Ever thought of learning Chinese? Well how about singing it! 🎼

Sound like your kind of challenge? Contact @HullConfucius or ciuh@hull.ac.uk https://t.co/uzSxkuIxRc","","[737921406042791936]","RT @UniOfHull: Ever thought of learning Chinese? Well how about singing it! 🎼

Sound like your kind of challenge? Contact @HullConfucius or…","false","en","","","","","","1137","https://t.co/aPYjyhNvGD","false","false","2","false","false","tw-HullConfucius","false","","10","","","","[photo]","2016-12-14T11:30:08.000Z","Hull, England","","","tw-737921406042791936","","0","","80","","","","","-1","HullConfucius","","","true","","","2016-12-14T11:30:08.000Z","","[UniOfHull, HullConfucius]",""
"en","2722","1895","","","","","","556215059","2012-04-17T19:24:50.000Z","China Institute advances a deeper understanding of China through programs in education, culture, business and art. Founded in 1926 in NYC.","","Interested in #finance? Join us for a panel w/ investors & finance specialists discussing China #emergingmarkets https://t.co/dDdc1z1KnZ https://t.co/LXzoSnajBQ","","","","en","","","","","","false","0","","false","","","","false","","1778","true","","[photo]","","","","tw","","","","","","false","","","false","","","","false","810152584287698944","China Institute","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Interested in #finance? Join us for a panel w/ investors & finance specialists discussing China #emergingmarkets https://t.co/dDdc1z1KnZ https://t.co/LXzoSnajBQ","","","","","","","","false","","","","","","","4230","https://t.co/wrmnEDMLM4","true","false","","false","","tw-ChinaInstitute_","","","96","","","[http://bit.ly/2hrUFSy]","","2016-12-17T16:00:02.000Z","New York City","","","tw-556215059","","1","","81","","","","[finance, emergingmarkets]","-1","ChinaInstitute_","","","true","","[http://pbs.twimg.com/media/Cz0AslWXAAA4uR1.jpg]","2016-12-17T16:00:02.000Z","","",""
"en","1549","636","","","","","","2166586458","2013-10-31T12:55:04.000Z","Promotes the understanding of Chinese language & culture in the UK,  with a business focus on helping companies communicate effectively with Chinese customers.","","HSK certificates have arrived in the office! Congratulations to all who took the Chinese proficiency exam. Look out for an email from us...","","","","en","","","","","","false","0","","false","","Leeds, England","","false","","1120","true","","","","","","tw","","","","","","false","","","false","","","","false","816575686278316032","Leeds Confucius","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HSK certificates have arrived in the office! Congratulations to all who took the Chinese proficiency exam. Look out for an email from us...","","","","","","","","false","","","","","","","6425","https://t.co/PKcazPm7a5","true","false","","false","","tw-LeedsConfucius","","","44","","","","","2017-01-04T09:23:09.000Z","University of Leeds","","","tw-2166586458","","1","","82","","[[53.7363694, -1.706057], [53.7363694, -1.424923], [53.867543, -1.424923], [53.867543, -1.706057]]","","","-1","LeedsConfucius","","","true","","","2017-01-04T09:23:09.000Z","","",""
